2019年04月15日(月)17:00出発,17:07→17:5245分,17:17→18:0346分,17:17→18:0346分,17:07発→17:52着45分（乗車18分）,17:17発→18:03着46分（乗車19分）,17:17発→18:03着46分（乗車26分）
2019年04月15日(月)17:01出発,17:07→17:5245分,17:17→18:0346分,17:17→18:0346分,17:07発→17:52着45分（乗車18分）,17:17発→18:03着46分（乗車19分）,17:17発→18:03着46分（乗車26分）
2019年04月15日(月)17:02出発,17:07→17:5245分,17:17→18:0346分,17:17→18:0346分,17:07発→17:52着45分（乗車18分）,17:17発→18:03着46分（乗車19分）,17:17発→18:03着46分（乗車26分）
2019年04月15日(月)17:03出発,17:07→17:5245分,17:17→18:0346分,17:17→18:0346分,17:07発→17:52着45分（乗車18分）,17:17発→18:03着46分（乗車19分）,17:17発→18:03着46分（乗車26分）
2019年04月15日(月)17:04出発,17:07→17:5245分,17:17→18:0346分,17:17→18:0346分,17:07発→17:52着45分（乗車18分）,17:17発→18:03着46分（乗車19分）,17:17発→18:03着46分（乗車26分）
2019年04月15日(月)17:05出発,17:07→17:5245分,17:17→18:0346分,17:17→18:0346分,17:07発→17:52着45分（乗車18分）,17:17発→18:03着46分（乗車19分）,17:17発→18:03着46分（乗車26分）
2019年04月15日(月)17:06出発,17:07→17:5245分,17:17→18:0346分,17:17→18:0346分,17:07発→17:52着45分（乗車18分）,17:17発→18:03着46分（乗車19分）,17:17発→18:03着46分（乗車26分）
2019年04月15日(月)17:07出発,17:07→17:5245分,17:17→18:0346分,17:17→18:0346分,17:07発→17:52着45分（乗車18分）,17:17発→18:03着46分（乗車19分）,17:17発→18:03着46分（乗車26分）
2019年04月15日(月)17:08出発,17:17→18:0346分,17:17→18:0346分,17:26→18:1145分,17:17発→18:03着46分（乗車19分）,17:17発→18:03着46分（乗車26分）,17:26発→18:11着45分（乗車18分）
2019年04月15日(月)17:09出発,17:17→18:0346分,17:17→18:0346分,17:26→18:1145分,17:17発→18:03着46分（乗車19分）,17:17発→18:03着46分（乗車26分）,17:26発→18:11着45分（乗車18分）
